epoch,acc,loss,val_acc,val_loss
0,0.65493846,0.9852263976262833,0.6670115,0.9738940990519249
1,0.7286144,0.7734299620771832,0.74517244,1.0055700275062145
2,0.74793875,0.7189434756957593,0.70448273,1.1921567135843738
3,0.7816633,0.6629138177321013,0.78045976,0.6570670798249628
4,0.801231,0.6192172725546029,0.7828161,0.6614400607416
5,0.81089324,0.5920307483879229,0.7451149,0.975012398314202
6,0.8180361,0.5712956262631366,0.8109195,0.5602372441141085
7,0.8224449,0.557781121901786,0.8137931,0.563953512701495
8,0.8252934,0.5441792792196162,0.82988507,0.5198392768700918
9,0.82860005,0.5310345379800466,0.78189653,0.7590284671249061
10,0.8295162,0.5228750200623808,0.8043103,0.6562674611635592
11,0.83242196,0.5142077948911942,0.8202299,0.5754094914286986
12,0.83509874,0.501911227516414,0.8168391,0.5782170739324614
13,0.8364586,0.4965637734326735,0.8011494,0.737105627340832
14,0.8389923,0.48760537869296167,0.8144253,0.5648806292949051
15,0.841669,0.47640819008886864,0.8241379,0.5358131962946091
16,0.84227026,0.4735346479160616,0.84350574,0.47534618740794304
17,0.84384483,0.4693064353773528,0.8433908,0.47650886695275363
18,0.84484684,0.4660807781384321,0.83247125,0.5604712228322851
19,0.84864014,0.4557063278720538,0.8123563,0.6141346686187832
20,0.85025764,0.44963548654749574,0.83431035,0.503567106764892
21,0.85084456,0.4497629843381357,0.8321839,0.5029857985932251
22,0.8534927,0.44458128142469494,0.85022986,0.43325619870561294
23,0.85377896,0.44382621768959063,0.82425284,0.5608441319273806
24,0.8552677,0.4330044600876907,0.8368391,0.5657893851741977
25,0.856513,0.42987130519622313,0.83051723,0.48500561851194535
26,0.8575866,0.4258912155570528,0.8208046,0.6058888021728088
27,0.8578156,0.42345955337813956,0.83339083,0.5558614759095784
28,0.8578586,0.4263028993950919,0.83632183,0.5155317794488764
29,0.85853136,0.42164672064791425,0.8471839,0.433859806721923
30,0.8592757,0.4207302101261459,0.85752875,0.4274442328632563
31,0.85983396,0.41789275308819784,0.818046,0.5391646239949369
32,0.8620097,0.4136860881703582,0.862931,0.4303265302174393
33,0.8631263,0.4112849722414006,0.8203448,0.5383426471688282
34,0.86233896,0.41182424503037557,0.8516667,0.434806719679257
35,0.8627827,0.4075117367123793,0.8343678,0.49917785326639813
36,0.8627684,0.40387885583068184,0.8404023,0.467433536789198
37,0.86361295,0.403155388073255,0.84873563,0.5102742872704035
38,0.86488694,0.39673168678663195,0.84465516,0.4374409131277567
39,0.86614656,0.39913710908718447,0.84752876,0.43715575482996033
40,0.8660801,0.39623309155987396,0.85591954,0.40364860597698166
41,0.8662847,0.39646091859598825,0.85390806,0.4652619232562767
42,0.8655167,0.39736440963776515,0.799023,0.6390516905263922
43,0.8667335,0.3938695555075581,0.8479885,0.4332730413853437
44,0.86852276,0.38809872438052373,0.84603447,0.4488564807621912
45,0.8694961,0.38803878050716634,0.83028734,0.531138259360845
46,0.86992556,0.3858519248512936,0.852931,0.4240332990028392
47,0.8703836,0.38317827937120424,0.85022986,0.5328996398154346
48,0.8702405,0.38168350132136913,0.8476437,0.46976603362066993
49,0.8702834,0.3810344218030346,0.85264367,0.41319557904512033
50,0.87055796,0.38142436674565544,0.86068964,0.4484413915324485
51,0.8710398,0.3809662171282286,0.8521839,0.42806919766911145
52,0.8719439,0.3783429308962146,0.85390806,0.428182037825557
53,0.87244487,0.37526909716911516,0.84729886,0.42173153804293995
54,0.87248784,0.3736090713377638,0.8518965,0.4290542770391223
55,0.87141424,0.376123380458802,0.84304595,0.47710364114964143
56,0.87400514,0.3707645085959935,0.8539655,0.4986789291617514
57,0.8743344,0.37064172229826914,0.85390806,0.4381641784961196
58,0.87404865,0.370934546228301,0.84022987,0.4860220977115905
59,0.8735749,0.3688242401819931,0.838908,0.4646121167588508
60,0.8725594,0.3697980751315195,0.847931,0.4840528354391284
61,0.875866,0.36579542028385215,0.8508046,0.45280674408222066
62,0.8747495,0.36917349683361345,0.85448277,0.42659064776253425
63,0.87619525,0.3666518067660046,0.84752876,0.4361743549334592
64,0.8738477,0.37042331436183434,0.86275864,0.40188371381540405
65,0.8768537,0.36163835686085183,0.8299425,0.4950903979526169
66,0.8752648,0.3627528017250815,0.86448276,0.39192383779191425
67,0.87638056,0.3641280481359989,0.87,0.39381504632618236
68,0.8773131,0.3609381354544915,0.84304595,0.5099490699411808
69,0.8772402,0.36004437903790704,0.85195404,0.4533176579694638
70,0.87507874,0.36358395971799357,0.8395977,0.4876661680895707
71,0.8767535,0.3609621640462231,0.8593103,0.39520243658074017
72,0.8780973,0.35528822863562426,0.86925286,0.4023515338013912
73,0.87861437,0.35626427050719384,0.8597701,0.4105906827353883
74,0.87888855,0.3557778263127896,0.86367816,0.4066369077940097
75,0.87990266,0.3531861203577878,0.86425287,0.40118643958335637
76,0.87871456,0.35514866072026496,0.86591953,0.3991685645847485
77,0.87977386,0.3513977000766588,0.8364368,0.4906406096000781
78,0.88140565,0.34923128850252555,0.8661494,0.38651590271927844
79,0.87958515,0.35271999007557253,0.8401724,0.5402449232408371
80,0.88059294,0.34805206007736866,0.84465516,0.45629451132711324
81,0.8805611,0.3514859375053035,0.80517244,0.534419239937574
82,0.88000286,0.35191855486402396,0.8621839,0.41308609636008053
83,0.88131976,0.34760550936193957,0.87074715,0.40338867825680763
84,0.8816204,0.3450896194337468,0.85614944,0.40738857306283094
85,0.88110507,0.3457670690949858,0.84890807,0.46228226976490566
86,0.88358146,0.3442067398004193,0.86528736,0.40756943350893327
87,0.88119096,0.34376109364788343,0.85264367,0.4526927504560043
88,0.8804864,0.3472046462635114,0.845977,0.49034499265681736
89,0.88370097,0.34070223762803964,0.8570115,0.3998130750895917
90,0.882923,0.34395176459785315,0.86390805,0.4038391073887376
91,0.8813448,0.3424316825017397,0.84833336,0.42533375408457613
92,0.88225436,0.3428840500403188,0.83919543,0.48191701500922784
93,0.88349557,0.3401661106040544,0.86810344,0.39538226413658295
94,0.88276553,0.3396038284960941,0.8547701,0.4333404081648794
95,0.88299453,0.33937035779146896,0.876954,0.3807006672709838
96,0.8843115,0.33734877554728043,0.8451724,0.4532988855037196
97,0.88406813,0.3371757610143511,0.8534483,0.44113345589788483
98,0.88368165,0.3431925323002324,0.8633908,0.39063140604345276
99,0.88625824,0.3334467529806885,0.8620115,0.43822277277365496
100,0.88491267,0.3387183654224705,0.8697701,0.3977196588255893
101,0.8841397,0.33580113336499356,0.8689655,0.37157162570062724
102,0.88498425,0.33258236519781187,0.8449425,0.5339390176466141
103,0.88252217,0.342218759103078,0.8689655,0.4079037628982259
104,0.8854137,0.3352284516607012,0.8585057,0.40732436789863413
105,0.8856713,0.33414350535359044,0.85775864,0.4682825859421971
106,0.88399655,0.3328575780927162,0.8585057,0.4631806591461445
107,0.8847409,0.3335150155883241,0.85195404,0.4531536404600089
108,0.8845691,0.3345062797433184,0.8748851,0.3667990903573475
109,0.887203,0.3324391918591227,0.8673563,0.3875472900168649
110,0.88643,0.3300808039967119,0.8294253,0.6030296577975668
111,0.88596565,0.33510379768236515,0.84770113,0.4486354052506644
112,0.884904,0.3316527001070997,0.8595977,0.444263765267257
113,0.88658744,0.3319208971450024,0.84787357,0.5210223842797608
114,0.88655883,0.33034246081084806,0.85787356,0.41668329062475556
115,0.8858145,0.3313308771568487,0.8598276,0.44266579771178893
116,0.8895792,0.32382085524134674,0.87925285,0.3529181816112036
117,0.88495564,0.33458760634572327,0.84534484,0.48592985412855255
118,0.8880046,0.3261998710226542,0.85488504,0.488097396647108
119,0.88740337,0.326235583427981,0.82655174,0.663128741856279
120,0.88761085,0.3268049050852635,0.8604023,0.3998266372872495
121,0.8882985,0.32369536298439994,0.85511494,0.43731650667286465
122,0.8882479,0.32831390712686437,0.85925287,0.40069767884139357
123,0.8867163,0.32948485640512987,0.85034484,0.48119085222140123
124,0.8879903,0.3237568881397871,0.8658621,0.40686723607024927
125,0.8910965,0.319510339555855,0.8533908,0.48801649875681974
126,0.8889207,0.3270246583361561,0.8536207,0.49693944724811906
127,0.8871817,0.32443707850954906,0.88017243,0.3767180583257785
128,0.8909052,0.3192328812762032,0.87132186,0.4167655050411992
129,0.88836247,0.3244681778496396,0.8587356,0.4332144099405442
130,0.8896853,0.3219703920025682,0.82758623,0.4741675853729248
131,0.8901461,0.3189078564460829,0.86609197,0.3885498610378682
132,0.89000857,0.3211535827549761,0.8640805,0.42302049705009354
133,0.8903951,0.3187726570057077,0.8824138,0.3542837631599656
134,0.89113945,0.3210905146076657,0.87574714,0.36553446289109087
135,0.88899225,0.3241166788311459,0.85172415,0.4442932115032755
136,0.8921414,0.3199819939852512,0.86936784,0.37836266077797986
137,0.88514173,0.3337038049094151,0.86913794,0.3868389067122306
138,0.89048094,0.3186608165920617,0.8721839,0.3655698548617034
