epoch,acc,loss,val_acc,val_loss
0,0.66260594,1.0197729688552448,0.7250575,1.1911138748300487
1,0.74713695,0.7542972280530825,0.7684483,0.8770342959069658
2,0.7807776,0.6717672137662161,0.765,1.0641234239627575
3,0.80036074,0.6261986359813947,0.8308046,0.521166520728462
4,0.8089785,0.6006209532885146,0.78373563,0.6172877301772436
5,0.8125,0.5879399095428575,0.80413795,0.5681210538779182
6,0.8178825,0.5688217579465201,0.82724136,0.5195441699062271
7,0.82408094,0.5482667066665401,0.81890804,0.5221153864230232
8,0.8254123,0.5388175636168144,0.82655174,0.5587976324832302
9,0.8300933,0.5274372240711913,0.8391379,0.4934974607379957
10,0.8300361,0.5220853399674771,0.82873565,0.5372734520284609
11,0.83394414,0.5079307354188025,0.8137356,0.5623089354271176
12,0.8379667,0.4989329707653928,0.8233333,0.547235726453792
13,0.83643496,0.49806380979426673,0.8244253,0.49218768943315266
14,0.8396559,0.4851850132452366,0.82178164,0.6180937091509501
15,0.84324896,0.4780889989170824,0.8378161,0.478245816268455
16,0.8438645,0.47210152576832365,0.82896554,0.513137671111644
17,0.84745765,0.46352046426339566,0.83862066,0.47987723641697017
18,0.84907526,0.4579887830652723,0.8229885,0.5338145441364968
19,0.8490466,0.4565325328261957,0.838908,0.472488750243324
20,0.85152316,0.4481321189363124,0.8110345,0.635105159262131
21,0.8536847,0.44605853861821554,0.82505745,0.5597418245227858
22,0.8531551,0.44116469001311315,0.81850576,0.5245396186565531
23,0.85331255,0.43799241831798347,0.84614944,0.4420945920135783
24,0.85664797,0.4335582236265759,0.82747126,0.4789559233120118
25,0.85676247,0.4305651826494763,0.84431034,0.4563022067492036
26,0.85763574,0.4255379628419084,0.83591956,0.49487720138725194
27,0.85586554,0.4311207443987351,0.8414368,0.45624128429368993
28,0.85830516,0.41985895363746834,0.85390806,0.45049803900992735
29,0.85939646,0.4192803973998436,0.8474138,0.44908124927816717
30,0.86114293,0.41226100360789514,0.8439081,0.4618436444079739
31,0.8616869,0.4126961789496219,0.8600575,0.41757930986497593
32,0.86181575,0.4130381931513684,0.8277586,0.5093519129287237
33,0.86203045,0.40952853865638217,0.8413218,0.48267447657283696
34,0.86434907,0.40512195016352065,0.836954,0.48299734928142063
35,0.8638343,0.4046282222935144,0.8621264,0.4086594495108758
36,0.8649937,0.4025199251548923,0.861092,0.4133261054240424
37,0.8648935,0.40174038642339077,0.82758623,0.5164898488370852
38,0.86636794,0.3969573499221036,0.8594253,0.4063719780794505
39,0.8687872,0.39432934253633134,0.84649426,0.4557688256789898
40,0.8690019,0.3917949828291521,0.8631609,0.4055085797076938
41,0.8693026,0.38796079867663213,0.83770114,0.4624961583778776
42,0.86712664,0.39367718175753263,0.84172416,0.4702486861711261
43,0.87144494,0.3833751016548263,0.84045976,0.5102464204718327
44,0.8707672,0.3867654063117912,0.8548276,0.4004673879036958
45,0.8699897,0.38511838343299915,0.8423563,0.4803670487184634
46,0.87192225,0.3805915500441386,0.85614944,0.4005012574723397
47,0.8715787,0.38336275512223744,0.8544253,0.42737952679738234
48,0.87299,0.3787736280239021,0.82781607,0.5754537736547405
49,0.87310207,0.37732021381508307,0.8810345,0.3556334696624471
50,0.8746278,0.3735994786976321,0.85367817,0.48681594662625216
51,0.8748425,0.3751708257540658,0.8639655,0.42668498795607995
52,0.8750286,0.37232103874882155,0.8525862,0.4271166418818222
53,0.87456363,0.3694502928098384,0.83931035,0.4599388317130078
54,0.8737753,0.3709125597705911,0.86321837,0.41340728095550644
55,0.8748139,0.3676966765056741,0.8410345,0.4650707595992362
56,0.8743272,0.36997240953713967,0.8476437,0.4336928654162363
57,0.87545806,0.36700562100074213,0.86913794,0.37668659837766627
58,0.8766319,0.3631812889722786,0.8404023,0.4749198568792179
59,0.87646013,0.3637665487208117,0.8516667,0.4858826333763956
60,0.87879354,0.36083976258628286,0.8460919,0.5462567390039049
61,0.8781207,0.35836517029073717,0.85448277,0.4174109562888913
62,0.8785215,0.3601324416132174,0.83988506,0.4650313254745527
63,0.8782066,0.3590301661604979,0.84890807,0.5288427544051203
64,0.8783497,0.3575473855686021,0.8544253,0.42418305961222486
65,0.8782066,0.35723415368325767,0.8514368,0.41467811552615
66,0.8794091,0.3527427506805886,0.85741377,0.4028460909237807
67,0.88155633,0.3513543224000584,0.844023,0.4969021659986726
68,0.8805829,0.355994299921048,0.86091954,0.38867620926821367
69,0.8786074,0.35357644037009517,0.8463218,0.5012613180382498
70,0.88046837,0.3510545338937041,0.87051725,0.3779559424039961
71,0.88145614,0.34818772473758614,0.8520115,0.44780073400544024
72,0.8818856,0.34937304613682596,0.8733908,0.3912708864643656
73,0.88214326,0.3464635516253637,0.8647701,0.4011288233872118
74,0.88022506,0.3516110652742845,0.85683906,0.40368064895443534
75,0.8832312,0.3467698211726646,0.83752877,0.5329528746419939
76,0.88145614,0.34676767485041343,0.8420115,0.5243394832158911
77,0.88473433,0.34031458560375655,0.8604023,0.43178451292473696
78,0.8836034,0.33848042377670506,0.8498276,0.47239389304799595
79,0.8828447,0.3400181073258557,0.8357471,0.5633846619005861
80,0.883403,0.34377273014459486,0.86333334,0.41302190763854435
81,0.8824725,0.34067169560842214,0.8528161,0.4322308873993227
82,0.8861372,0.33580491283888864,0.8635057,0.3968384076637783
83,0.8842619,0.33833389478405845,0.858046,0.415633261717599
84,0.8857797,0.3328113992284125,0.8686207,0.37579482973649586
85,0.885736,0.33510864707932925,0.85695404,0.40873852534883326
86,0.8860658,0.33567341310485066,0.84166664,0.5448211840000646
87,0.8852067,0.3363925382875476,0.8670115,0.44417085233090936
88,0.88708246,0.33224727371931145,0.8603448,0.417156800285153
89,0.88628036,0.32950455319789973,0.86528736,0.4101567171599673
90,0.8862231,0.3335577907203686,0.86356324,0.42148676334783947
91,0.8865665,0.32999874054532874,0.8391379,0.5602707537426346
92,0.8871827,0.3286255398819742,0.86494255,0.4007575252446635
93,0.8861658,0.33208567933599664,0.8557471,0.44125165841702757
94,0.88741124,0.3305814572188882,0.8698851,0.3874299060339215
95,0.8874828,0.32955714327548136,0.8689655,0.4006192822052144
96,0.88805544,0.327905380536951,0.86183906,0.41222869990200833
97,0.8887411,0.32583136110431987,0.8654023,0.38682377895062
98,0.88897324,0.3282951321876548,0.86729884,0.38965164972790356
99,0.8890701,0.32479657963962855,0.8655747,0.39842525150241526
100,0.8900905,0.324689730176241,0.86264366,0.4256220760530439
101,0.88879985,0.323741972819312,0.87126434,0.38508093142989036
102,0.88919884,0.32153229515610504,0.8608046,0.43162763889493616
103,0.8893027,0.3227605565239186,0.8743104,0.36875052715855083
104,0.88984483,0.3235633373618863,0.875,0.3700630422467473
105,0.89194566,0.3154509452535359,0.8862069,0.35828156426720237
106,0.891924,0.31790745469046167,0.8736207,0.3812705008206011
107,0.89005953,0.3194225029008778,0.8673563,0.3888987012464425
108,0.891033,0.3166887677486677,0.86183906,0.40851423101521084
109,0.8924788,0.31798673645378633,0.87597704,0.3973447646645979
110,0.89043176,0.31769800292216227,0.8670115,0.43575710991675826
111,0.892851,0.31547874178049684,0.8616092,0.41426449902783863
112,0.8909041,0.31784578502191846,0.87413794,0.3747079937622465
113,0.8916199,0.3153338556127146,0.855,0.4565691593392142
114,0.8920207,0.3161120590362638,0.8600575,0.49003464308963424
115,0.8927039,0.31401894309788475,0.8835632,0.3489824250854295
116,0.89307,0.31293931903879685,0.85545975,0.5429952090670322
117,0.8918776,0.31213073752414344,0.8724713,0.37580088423243885
118,0.8950985,0.3066414165183854,0.873046,0.39969277578866347
119,0.89230704,0.3115320119732053,0.8520115,0.5018877380195705
120,0.89506984,0.30636932411705936,0.853046,0.4679998133716912
121,0.8942682,0.310446091520161,0.8532184,0.42477597681612805
122,0.89213526,0.3137184504225024,0.8513218,0.4574146142721861
123,0.8962008,0.30441394481642414,0.86936784,0.4119076806752161
