epoch,acc,loss,val_acc,val_loss
0,0.6060313371968233,1.968204280580754,0.5820857558139535,1.3708342412876529
1,0.6340237533090076,1.4144664242465992,0.643422965116279,1.4906962651152944
2,0.6652178579094227,1.260774558617542,0.6843386627906977,1.267148532215939
3,0.6712635043285398,1.2408309263451942,0.7097747093023256,0.9392052261288776
4,0.7030657508764399,1.0414019123358371,0.7260537790697674,0.9223784947811171
5,0.7034413679616512,1.0654879578058662,0.7117005813953489,0.8977887906653936
6,0.7218287186091435,0.9929846044585302,0.7453488372093023,0.9442979959554451
7,0.7281605494741361,1.009902596200767,0.7527252906976745,0.8102727445752121
8,0.7268011733562281,0.9999228900122167,0.7310319767441861,0.8513324243731277
9,0.6937289833297561,1.3773963003721652,0.7451671511627908,1.0293974714223728
10,0.7181619803963655,1.1539959829747612,0.7478197674418605,0.8649301793339641
11,0.7161050296916363,1.1477427062809513,0.7488008720930233,0.9301954653720523
12,0.7307004364312799,1.0508731195596936,0.7531976744186046,0.8888588667955509
13,0.7514845818129785,0.9013330562863388,0.7444767441860465,0.7974594637058502
14,0.7376225227158903,1.0402782987335462,0.7524345930232558,0.9806726494154264
15,0.7247263361236317,1.179637396924953,0.748546511627907,1.055734878674496
16,0.7016527151749302,1.441562797716693,0.7499273255813953,0.7637966845271199
17,0.7210238248551192,1.2772283546742242,0.7377906976744186,0.7881669186922007
18,0.7190002860411899,1.2543498369389867,0.7665334302325582,0.8294672394214675
19,0.7286506800286328,1.16054474926669,0.743640988372093,0.7492559413923774
20,0.7386778278600558,1.0647510791819368,0.7718023255813954,0.780906039874914
21,0.749320311941046,0.9758806652697642,0.759265988372093,0.9477553179964077
22,0.7651677756313945,0.854885280409485,0.7667151162790697,0.66142140386063
23,0.7317736281033126,1.1726114614319287,0.7751453488372093,0.7759552518295687
24,0.7708556914931673,0.8392941257558241,0.7834665697674419,0.7296431475947069
25,0.7588896043500036,0.9576343675194324,0.7717296511627907,0.8162274734918461
26,0.749660155970523,1.0440983791638574,0.7752543604651163,0.8795889109719631
27,0.7559025541961795,0.9686024170913964,0.7894622093023256,0.712609835922025
28,0.7499284538885311,0.918774996848119,0.7787790697674418,0.6898426862996678
29,0.755276525720827,0.9236283900464495,0.7604287790697675,0.7443023373567781
30,0.7660799885526222,0.7862923429138016,0.757594476744186,1.3510021425263827
31,0.773037847892967,0.7875289992729362,0.793968023255814,0.7579891728973666
32,0.7684588967589612,0.9387701163606138,0.7916424418604651,0.747237025877071
33,0.7770980897188238,0.8293548552887783,0.7936409883720931,0.6903412847844668
34,0.7832152822494097,0.8072983281179296,0.7959665697674418,0.7315152924594491
35,0.7836982185018244,0.7897412750251374,0.764171511627907,0.8627424929031106
36,0.7839665164198326,0.8280503087147133,0.7881177325581395,0.8413309115483317
37,0.7875617085211418,0.819416419018097,0.7962209302325581,0.7622185607462428
38,0.7908886027044431,0.793279038108776,0.809375,0.6856134234299494
39,0.7898511840881448,0.7462423495948848,0.8125,0.5378600283764129
40,0.7972919796809044,0.6433844406341904,0.8103197674418605,0.5398750671986924
41,0.7975066180153109,0.6244500002048767,0.8118822674418604,0.53209226945805
42,0.7822672962724476,0.8123806213492691,0.7978561046511627,0.734082584897446
43,0.7962724475924734,0.7803043237595273,0.7961845930232558,0.7352494853873586
44,0.7856478500393503,0.6959533034932113,0.7898982558139535,0.5960818579983572
45,0.7583172354582528,1.0550408438567722,0.7737281976744186,1.0385499777488931
46,0.7846104314230522,0.8150696980814195,0.7934956395348837,0.7754121725122596
47,0.7820168848823067,0.8219931822030544,0.8020712209302325,0.5976663797400719
48,0.7806038491807971,0.7060576128387789,0.7992005813953489,0.6181953087795612
49,0.8017993847034414,0.5934059601523654,0.8168968023255814,0.5035801125300485
50,0.7992773842741647,0.6127438216382294,0.8083212209302325,0.5450301987140678
51,0.8068791586177291,0.5567875407135622,0.8125363372093023,0.522746840847093
52,0.7946090005008227,0.6397297146273092,0.8011627906976744,0.5760200007883616
53,0.8048400944408671,0.576567689023356,0.8039607558139535,0.6195845250646735
54,0.8095263647420763,0.5564693512536685,0.8115552325581395,0.5297296058906372
55,0.7897259783930743,0.843701814772737,0.8045421511627907,0.5965071648359299
56,0.8129784646204479,0.5256177336958385,0.8173328488372092,0.5111010716578295
57,0.8164842240824212,0.5165568570675508,0.821547965116279,0.4983785463020552
58,0.8181476711740717,0.5166033501702504,0.8061773255813953,0.568923321400964
59,0.8090255419617943,0.592001644584373,0.8007630813953488,0.5473137318048367
60,0.8096515704371468,0.640283424156439,0.7679505813953489,1.5413028052553188
61,0.796504972454747,0.8343726466540795,0.8148619186046512,0.5250600489766098
62,0.781533948629892,1.0662690438721973,0.804796511627907,0.7500105997157651
63,0.8069149316734635,0.785486033215768,0.807703488372093,0.6866764859404675
64,0.8097647311212814,0.7597348200459911,0.8114098837209303,0.7033468828558229
65,0.812705798138869,0.729407072459027,0.8072311046511628,0.8528422923801944
66,0.8109215139157187,0.7349143041820325,0.8132994186046512,0.5194493675127972
67,0.7428275023252486,1.019470669787065,0.778234011627907,0.6154598340565383
68,0.7826965729412606,0.720353279185754,0.7421511627906977,1.051829714743897
69,0.7806038491807971,0.8124260247014092,0.8137718023255814,0.533669051545304
